cvg_sc,1619074792,54674.67578
cvo_sc,1619074792,13433.89355
cvw_sc,1619074792,9058.263672
qg_sc,1619074792,1828.148682
qo_sc,1619074792,226.4061279
qw_sc,1619074792,187.3164978
